complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
1845,정보없음,정보없음,정보없음,19,0,data/output/enhanced_screenshot_1845_20250718_023720.png,enhanced_stealth,2025-07-18T02:37:20.778876
