complex_id,complex_name,address,completion_year,total_listings,total_transactions,screenshot_path,crawl_method,crawled_at
8038,정보없음,정보없음,정보없음,14,0,data/output/enhanced_screenshot_8038_20250718_205835.png,enhanced_stealth,2025-07-18T20:58:35.831095
